Job,Company,Location,Date,Link
supervisor de planta aabb lurín,grupo santa elena s.a.,"lurín, lima",2022-01-05,https://www.bumeran.com.pe/empleos/supervisor-de-planta-aabb-lurin-grupo-santa-elena-s.a.-1114895312.html
ingeniero devops,michael page perú,"lima, lima",2022-01-05,https://www.bumeran.com.pe/empleos/ingeniero-devops-michael-page-peru-1114895284.html
técnico de selección bilingüe,majorel,"callao, lima",2022-01-05,https://www.bumeran.com.pe/empleos/tecnico-de-seleccion-bilingue-majorel-1114895259.html
asistente de gerencia general,scharff,"miraflores, lima",2022-01-05,https://www.bumeran.com.pe/empleos/asistente-a-de-gerencia-general-scharff-1114895243.html
desarrollador rpa,inetum peru,"lima, lima",2022-01-05,https://www.bumeran.com.pe/empleos/desarrollador-rpa-inetum-peru-1114895215.html
practicante profesional de atención tecnológica corporativa,claro perú,"lima, lima",2022-01-05,https://www.bumeran.com.pe/empleos/practicante-profesional-de-atencion-tecnologica-corporativa-claro-peru-1114895145.html
analista de adm de espacios,cencosud perú s.a,"lima, lima",2022-01-05,https://www.bumeran.com.pe/empleos/analista-de-adm.-de-espacios-cencosud-peru-s.a-1114895136.html
operador de camión de acarreo cat793f,hudbay perú,"velille, cuzco",2022-01-05,https://www.bumeran.com.pe/empleos/operador-de-camion-de-acarreo-cat-793f-hudbay-peru-1114895132.html
practicante pre profesional contable,industrias san miguel,perú,2022-01-05,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-contable-industrias-san-miguel-1114895113.html
practicante profesional testing lima,everis perú,"san isidro, lima",2022-01-05,https://www.bumeran.com.pe/empleos/practicante-profesional-testing-lima-everis-peru-1114895046.html
operario arenador pintor,servicios industriales de la marina s.a.,"callao, lima",2022-01-05,https://www.bumeran.com.pe/empleos/operario-arenador-pintor-servicios-industriales-de-la-marina-s.a.-1114895032.html
operario de producción,termil editores impresores s.r.l.,"lima, lima",2022-01-05,https://www.bumeran.com.pe/empleos/operario-de-produccion-termil-editores-impresores-s.r.l.-1114888601.html
analista de calidad lima,industrias san miguel,"lima, lima",2022-01-05,https://www.bumeran.com.pe/empleos/analista-de-calidad-lima-industrias-san-miguel-1114895000.html
administrador tienda tambo huaral,tiendas tambo sac,"huaral, lima",2022-01-05,https://www.bumeran.com.pe/empleos/administrador-tienda-tambo-huaral-tiendas-tambo-sac-1114894997.html
practicante pre profesional de legal,san fernando - la buena familia,"lima, lima",2022-01-05,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-legal-san-fernando-la-buena-familia-1114894981.html
diseñador publicitario,gisela alarcón peralta,perú,2022-01-05,https://www.bumeran.com.pe/empleos/disenador-publicitario-gisela-alarcon-peralta-1114888485.html
analista de selección,cencosud perú s.a,"miraflores, lima",2022-01-05,https://www.bumeran.com.pe/empleos/analista-de-seleccion-cencosud-peru-s.a-1114172110.html
practicante pre profesional de diseño gráfico,grupo calimod,perú,2022-01-05,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-diseno-grafico-grupo-calimod-1114894771.html
"especialista en salud, seguridad y medio ambiente",abb,"lima, lima",2022-01-05,https://www.bumeran.com.pe/empleos/especialista-en-salud-seguridad-y-medio-ambiente-abb-1114894702.html
practicante de selección y desarrollo,confidencial,"miraflores, lima",2022-01-05,https://www.bumeran.com.pe/empleos/practicante-de-seleccion-y-desarrollo-1114894609.html
practicante profesional administrativo de ventas,modasa,"ate vitarte, lima",2022-01-05,https://www.bumeran.com.pe/empleos/practicante-profesional-administrativo-de-ventas-modasa-1114894506.html
practicante pre profesional de ti,tramarsa,"miraflores, lima",2022-01-05,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-ti-tramarsa-1114587819.html
envasador de snacks,maia sac,"ate., lima",2022-01-05,https://www.bumeran.com.pe/empleos/envasador-de-snacks-maia-sac-1114887967.html
bartender barman,confidencial,"lima, lima",2022-01-05,https://www.bumeran.com.pe/empleos/bartender-barman-1114887801.html
técnica de laboratorio clínico,global diagnostico,"callao, lima",2022-01-05,https://www.bumeran.com.pe/empleos/tecnica-de-laboratorio-clinico-global-diagnostico-1114887743.html
practicante profesional de rrhh,dechini,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-profesional-de-rrhh-dechini-1114894126.html
analista programador front end trabajo remoto,adecco,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/analista-programador-front-end-trabajo-remoto-adecco-1114894120.html
practicante de innovación y desarrollo service design,scharff,"miraflores, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-de-innovacion-y-desarrollo-service-design-scharff-1114894117.html
practicante pre profesional de riesgo de mercado,adecco peru s.a.,"la molina, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-riesgo-de-mercado-adecco-peru-s.a.-1114894111.html
coordinador de servicios,grupo electrodata sac,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/coordinador-de-servicios-grupo-electrodata-sac-1114894108.html
gestor de inventarios,grupo electrodata sac,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/gestor-de-inventarios-grupo-electrodata-sac-1114894095.html
"soporte nivel 2 estándar lima, tacna, puno, huánuco o ica",grupo electrodata sac,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/soporte-nivel-2-estandar-lima-tacna-puno-huanuco-o-ica-grupo-electrodata-sac-1114894082.html
asistente de laboratorio part time,confidencial,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/asistente-de-laboratorio-part-time-1114894075.html
analista senior de aplicaciones ti,mibanco,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/analista-senior-de-aplicaciones-ti-mibanco-1114894026.html
practicante de auditoría campo ing industrial,confidencial,"ascope, la libertad",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-de-auditoria-campo-ing.-industrial-1114893995.html
practicante de bienestar social planta callao,machu pichu foods sac,"callao, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-de-bienestar-social-planta-callao-machu-pichu-foods-sac-1114893961.html
r0027651 técnico electricista nivel 2 huachipa,confidencial,"lurigancho,",2022-01-04,https://www.bumeran.com.pe/empleos/r0027651-tecnico-electricista-nivel-2-huachipa-1114893951.html
practicante de tesorería y caja,centrum pucp,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-de-tesoreria-y-caja-centrum-pucp-1114694572.html
practicante pre profesional de planeamiento comercial,honda del perú,"san isidro, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-planeamiento-comercial-honda-del-peru-1114893799.html
practicante pre profesional de relaciones laborales,corporación primax s.a.,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-relaciones-laborales-corporacion-primax-s.a.-1114893793.html
maestro cocinero trabajar en mina,grupo mundo soluciones empresariales,"pataz, la libertad",2022-01-04,https://www.bumeran.com.pe/empleos/maestro-cocinero-trabajar-en-mina-grupo-mundo-soluciones-empresariales-1114893787.html
asistente contable agora,confidencial,"san borja, lima",2022-01-04,https://www.bumeran.com.pe/empleos/asistente-a-contable-agora-1114893782.html
"practicante preprofesional de contabilidad san isidro, air products",air products peru s.a.,"san isidro, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-preprofesional-de-contabilidad-san-isidro-air-products-air-products-peru-s.a.-1114893757.html
operario de producción ate,psital consultores,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/operario-de-produccion-ate-psital-consultores-1114893736.html
programador junior,fractal soluciones it,"san isidro, lima",2022-01-04,https://www.bumeran.com.pe/empleos/programador-junior-fractal-soluciones-it-1114893722.html
mecánico electricista,psital consultores,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/mecanico-electricista-psital-consultores-1114893714.html
practicante profesional de proyectos administración de personal en,manpower perú,"san miguel de cauri, huánuco",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-profesional-de-proyectos-administracion-de-personal-en-mina-cod.-20694-manpower-peru-1114893707.html
practicante servicio al cliente rubro eléctrico,promelsa,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-servicio-al-cliente-rubro-electrico-promelsa-1114893702.html
jefe de virtualización e innovación,universidad privada norbert wiener,"cercado de lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/jefe-de-virtualizacion-e-innovacion-universidad-privada-norbert-wiener-1114893700.html
programador net,grupo seidor,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/programador-.net-grupo-seidor-1114893675.html
practicante de planeamiento de gestión en mina cod 20691,manpower perú,"huánuco, huánuco",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-de-planeamiento-de-gestion-en-mina-cod.-20691-manpower-peru-1114893646.html
asistente de aprendizaje y capacitación,mibanco,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/asistente-de-aprendizaje-y-capacitacion-mibanco-1114893643.html
jefe de prácticas,confidencial,"miraflores, lima",2022-01-04,https://www.bumeran.com.pe/empleos/jefe-de-practicas-1114893601.html
practicante profesional fonoluz,luz del sur s.a.a.,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-profesional-fonoluz-luz-del-sur-s.a.a.-1114893600.html
analista de riesgo tecnico,pacífico seguros,"san isidro, lima",2022-01-04,https://www.bumeran.com.pe/empleos/analista-de-riesgo-tecnico-pacifico-seguros-1114893567.html
analista programador java,michael page perú,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/analista-programador-java-michael-page-peru-1114893425.html
coordinador documentario,despachos aduaneros chavimochic s.a.c.,"callao, lima",2022-01-04,https://www.bumeran.com.pe/empleos/coordinador-documentario-despachos-aduaneros-chavimochic-s.a.c.-1114893407.html
analista de infraestructura office 365,zoluxiones sac,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/analista-de-infraestructura-office-365-zoluxiones-sac-1114893403.html
analista de planeamiento financiero,confidencial,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/analista-de-planeamiento-financiero-1114893384.html
jefe de riesgo de mercado y alm,pacífico seguros,"san isidro, lima",2022-01-04,https://www.bumeran.com.pe/empleos/jefe-de-riesgo-de-mercado-y-alm-pacifico-seguros-1114893347.html
practicante profesional contabilidad,activos mineros s.a.c.,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-profesional-contabilidad-activos-mineros-s.a.c.-1114893266.html
"practicante de seguridad, salud ocupacional y medio ambiente planta ",khana consultores,"pucallpa, ucayali",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-de-seguridad-salud-ocupacional-y-medio-ambiente-%7C-planta-de-fraccionamiento-khana-consultores-1114893204.html
practicante profesional de ti unidad minera,confidencial,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-profesional-de-ti-unidad-minera-1114893192.html
practicante profesional operaciones industriales,copeinca sac,"chimbote, ancash",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-profesional-operaciones-industriales-copeinca-sac-1114893075.html
practicante de operaciones industriales bayovar,copeinca sac,"bayóvar, piura",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-de-operaciones-industriales-bayovar-copeinca-sac-1114893051.html
tecnico de farmacia 2 turno tarde sede av las flores sjl,boticas medfarma salud,"san juan de lurigancho., lima",2022-01-04,https://www.bumeran.com.pe/empleos/tecnico-de-farmacia-2-turno-tarde-sede-av-las-flores-sjl-boticas-medfarma-salud-1114887638.html
desarrolladornet fullstack,scharff,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/desarrollador.net-fullstack-scharff-1114892988.html
director tecnico de drogueria,drogueria oncoplastica,"san isidro, lima",2022-01-04,https://www.bumeran.com.pe/empleos/director-tecnico-de-drogueria-drogueria-oncoplastica-1114892953.html
practicante de ingenieria preventa comercial,secure soft,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-de-ingenieria-preventa-comercial-secure-soft-1114892880.html
especialista devsecops ti,fractal soluciones it,"san isidro, lima",2022-01-04,https://www.bumeran.com.pe/empleos/especialista-devsecops-ti-fractal-soluciones-it-1114892865.html
asistente de operaciones senior proyectos mineros,san martin contratistas generales,"colquijirca, pasco",2022-01-04,https://www.bumeran.com.pe/empleos/asistente-de-operaciones-senior-proyectos-mineros-san-martin-contratistas-generales-1114892724.html
practicante pro de planeamiento operaciones,perufarma s.a.,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-pro-de-planeamiento--operaciones-perufarma-s.a.-1114892634.html
practicante pre profesional de reporting,ipg mediabrands,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-reporting-ipg-mediabrands-1114892620.html
practicante preprofesional tutoría matemática,universidad tecnologica del peru,"cercado de lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-tutoria-matematica-universidad-tecnologica-del-peru-1114892595.html
operador de red y servicios junior,ibermatica s.a.,"miraflores, lima",2022-01-04,https://www.bumeran.com.pe/empleos/operador-de-red-y-servicios-junior-ibermatica-s.a.-1114892537.html
gerente adjunto de arquitectura de salud,pacífico seguros,"san isidro, lima",2022-01-04,https://www.bumeran.com.pe/empleos/gerentea-adjunto-de-arquitectura-de-salud-pacifico-seguros-1114892530.html
ingeniero de software i java,novatronic s.a.c.,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/ingeniero-de-software-i-java-novatronic-s.a.c.-1114892509.html
conductor instructor,grupo euromotors,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/conductor-instructor-grupo-euromotors-1114892498.html
practicante de ventas,sunda internacional,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-de-ventas-sunda-internacional-1114892475.html
practicante profesional de telecomunicaciones,ibermatica s.a.,"miraflores, lima",2022-01-04,https://www.bumeran.com.pe/empleos/practicante-profesional-de-telecomunicaciones-ibermatica-s.a.-1114892460.html
auditor interno,pan american silver peru s.a.c.,"lima, lima",2022-01-04,https://www.bumeran.com.pe/empleos/auditora-internoa-pan-american-silver-peru-s.a.c.-1114779043.html
analista de riesgos crediticios,adecco peru s.a.,"la molina, lima",2022-01-04,https://www.bumeran.com.pe/empleos/analista-de-riesgos-crediticios-adecco-peru-s.a.-1114892366.html
